data,produto,categoria,quantidade,preco,custo,promocao
2024-09-25,Pão de forma caseiro,Pães,21,12.0,4.5,0
2024-09-25,Pão de queijo,Pães,168,3.5,1.1,0
2024-09-25,Pão francês,Pães,697,0.9,0.3,0
2024-09-25,Pão na chapa,Lanches,80,6.0,1.5,0
2024-09-25,Sanduíche natural,Lanches,27,14.0,5.5,0
2024-09-25,Sonho,Doces,82,6.0,1.9,0
2024-09-25,Suco de laranja natural,Bebidas,115,9.0,3.0,0
2024-09-25,Torta de limão (fatia),Doces,30,11.0,3.5,0
2024-09-26,Baguete,Pães,56,8.0,2.6,0
2024-09-26,Bolo de cenoura (fatia),Doces,61,7.0,2.0,0
2024-09-26,Brigadeiro,Doces,94,3.0,0.9,0
2024-09-26,Coxinha,Salgados,97,7.5,2.3,0
2024-09-26,Croissant,Pães,78,7.0,2.4,0
2024-09-26,Empada de frango,Salgados,90,7.0,2.2,0
2024-09-26,Esfiha de carne,Salgados,54,6.5,2.0,0
2024-09-26,Misto quente,Lanches,91,9.0,3.0,0
2024-09-26,Pudim (fatia),Doces,38,10.0,3.2,0
2024-09-26,Pão de batata,Salgados,90,6.0,1.8,0
2024-09-26,Pão de forma caseiro,Pães,23,12.0,4.5,0
2024-09-26,Pão de queijo,Pães,226,3.5,1.1,0
2024-09-26,Pão francês,Pães,1058,0.9,0.3,0
2024-09-26,Pão na chapa,Lanches,124,6.0,1.5,0
2024-09-26,Sanduíche natural,Lanches,53,14.0,5.5,0
2024-09-26,Sonho,Doces,32,6.0,1.9,0
2024-09-26,Suco de laranja natural,Bebidas,56,9.0,3.0,0
2024-09-26,Torta de limão (fatia),Doces,19,11.0,3.5,0
2024-09-27,Baguete,Pães,38,8.0,2.6,0
2024-09-27,Bolo de cenoura (fatia),Doces,61,7.0,2.0,0
2024-09-27,Brigadeiro,Doces,73,3.0,0.9,0
2024-09-27,Coxinha,Salgados,123,7.5,2.3,0
2024-09-27,Croissant,Pães,80,7.0,2.4,0
2024-09-27,Empada de frango,Salgados,49,7.0,2.2,0
2024-09-27,Esfiha de carne,Salgados,40,6.5,2.0,0
2024-09-27,Misto quente,Lanches,74,9.0,3.0,0
2024-09-27,Pudim (fatia),Doces,16,10.0,3.2,0
2024-09-27,Pão de batata,Salgados,68,6.0,1.8,0
2024-09-27,Pão de forma caseiro,Pães,16,12.0,4.5,0
2024-09-27,Pão de queijo,Pães,211,3.5,1.1,0
2024-09-27,Pão francês,Pães,766,0.9,0.3,0
2024-09-27,Pão na chapa,Lanches,109,6.0,1.5,0
2024-09-27,Sanduíche natural,Lanches,57,14.0,5.5,0
2024-09-27,Sonho,Doces,48,6.0,1.9,0
2024-09-27,Suco de laranja natural,Bebidas,57,9.0,3.0,0
2024-09-27,Torta de limão (fatia),Doces,27,11.0,3.5,0
2024-09-28,Baguete,Pães,38,8.0,2.6,0
2024-09-28,Bolo de cenoura (fatia),Doces,51,7.0,2.0,0
2024-09-28,Brigadeiro,Doces,126,3.0,0.9,0
2024-09-28,Coxinha,Salgados,99,7.5,2.3,0
2024-09-28,Croissant,Pães,88,7.0,2.4,0
2024-09-28,Empada de frango,Salgados,54,7.0,2.2,0
2024-09-28,Esfiha de carne,Salgados,80,5.52,2.0,1
2024-09-28,Misto quente,Lanches,42,9.0,3.0,0
2024-09-28,Pudim (fatia),Doces,17,10.0,3.2,0
2024-09-28,Pão de batata,Salgados,61,6.0,1.8,0
2024-09-28,Pão de forma caseiro,Pães,55,12.0,4.5,0
2024-09-28,Pão de queijo,Pães,247,3.5,1.1,0
2024-09-28,Pão francês,Pães,1388,0.9,0.3,0
2024-09-28,Pão na chapa,Lanches,158,6.0,1.5,0
2024-09-28,Sanduíche natural,Lanches,47,14.0,5.5,0
2024-09-28,Sonho,Doces,90,5.1,1.9,1
2024-09-28,Suco de laranja natural,Bebidas,91,9.0,3.0,0
2024-09-28,Torta de limão (fatia),Doces,45,11.0,3.5,0
2024-09-29,Baguete,Pães,43,8.0,2.6,0
2024-09-29,Bolo de cenoura (fatia),Doces,53,7.0,2.0,0
2024-09-29,Brigadeiro,Doces,170,3.0,0.9,0
2024-09-29,Coxinha,Salgados,86,7.5,2.3,0
2024-09-29,Croissant,Pães,74,7.0,2.4,0
2024-09-29,Empada de frango,Salgados,44,7.0,2.2,0
2024-09-29,Esfiha de carne,Salgados,44,6.5,2.0,0
2024-09-29,Misto quente,Lanches,59,9.0,3.0,0
2024-09-29,Pudim (fatia),Doces,22,10.0,3.2,0
2024-09-29,Pão de batata,Salgados,61,6.0,1.8,0
2024-09-29,Pão de forma caseiro,Pães,39,12.0,4.5,0
2024-09-29,Pão de queijo,Pães,232,3.5,1.1,0
2024-09-29,Pão francês,Pães,1113,0.9,0.3,0
2024-09-29,Pão na chapa,Lanches,215,6.0,1.5,0
2024-09-29,Sanduíche natural,Lanches,19,14.0,5.5,0
2024-09-29,Sonho,Doces,78,6.0,1.9,0
2024-09-29,Suco de laranja natural,Bebidas,116,9.0,3.0,0
2024-09-29,Torta de limão (fatia),Doces,33,11.0,3.5,0
2024-09-30,Baguete,Pães,28,8.0,2.6,0
2024-09-30,Bolo de cenoura (fatia),Doces,41,7.0,2.0,0
2024-09-30,Brigadeiro,Doces,84,3.0,0.9,0
2024-09-30,Coxinha,Salgados,120,7.5,2.3,0
2024-09-30,Croissant,Pães,81,7.0,2.4,0
2024-09-30,Empada de frango,Salgados,70,7.0,2.2,0
2024-09-30,Esfiha de carne,Salgados,51,6.5,2.0,0
2024-09-30,Misto quente,Lanches,76,9.0,3.0,0
2024-09-30,Pudim (fatia),Doces,12,10.0,3.2,0
2024-09-30,Pão de batata,Salgados,59,6.0,1.8,0
2024-09-30,Pão de forma caseiro,Pães,18,12.0,4.5,0
2024-09-30,Pão de queijo,Pães,171,3.5,1.1,0
2024-09-30,Pão francês,Pães,999,0.9,0.3,0
2024-09-30,Pão na chapa,Lanches,138,6.0,1.5,0
2024-09-30,Sanduíche natural,Lanches,40,14.0,5.5,0
2024-09-30,Sonho,Doces,61,6.0,1.9,0
2024-09-30,Suco de laranja natural,Bebidas,68,9.0,3.0,0
2024-09-30,Torta de limão (fatia),Doces,24,11.0,3.5,0
2024-10-01,Baguete,Pães,23,8.0,2.6,0
2024-10-01,Bolo de cenoura (fatia),Doces,36,7.0,2.0,0
2024-10-01,Brigadeiro,Doces,90,2.55,0.9,1
2024-10-01,Coxinha,Salgados,169,7.5,2.3,0
2024-10-01,Croissant,Pães,47,7.0,2.4,0
2024-10-01,Empada de frango,Salgados,66,7.0,2.2,0
2024-10-01,Esfiha de carne,Salgados,78,6.5,2.0,0
2024-10-01,Misto quente,Lanches,62,9.0,3.0,0
2024-10-01,Pudim (fatia),Doces,30,10.0,3.2,0
2024-10-01,Pão de batata,Salgados,59,6.0,1.8,0
2024-10-01,Pão de forma caseiro,Pães,18,12.0,4.5,0
2024-10-01,Pão de queijo,Pães,131,3.5,1.1,0
2024-10-01,Pão francês,Pães,585,0.9,0.3,0
2024-10-01,Pão na chapa,Lanches,109,6.0,1.5,0
2024-10-01,Sanduíche natural,Lanches,61,14.0,5.5,0
2024-10-01,Sonho,Doces,35,6.0,1.9,0
2024-10-01,Suco de laranja natural,Bebidas,49,9.0,3.0,0
2024-10-01,Torta de limão (fatia),Doces,22,11.0,3.5,0
2024-10-02,Baguete,Pães,30,8.0,2.6,0
2024-10-02,Bolo de cenoura (fatia),Doces,21,7.0,2.0,0
2024-10-02,Brigadeiro,Doces,74,3.0,0.9,0
2024-10-02,Coxinha,Salgados,134,7.5,2.3,0
2024-10-02,Croissant,Pães,78,7.0,2.4,0
2024-10-02,Empada de frango,Salgados,72,7.0,2.2,0
2024-10-02,Esfiha de carne,Salgados,58,6.5,2.0,0
2024-10-02,Misto quente,Lanches,77,9.0,3.0,0
2024-10-02,Pudim (fatia),Doces,23,10.0,3.2,0
2024-10-02,Pão de batata,Salgados,90,6.0,1.8,0
2024-10-02,Pão de forma caseiro,Pães,22,12.0,4.5,0
2024-10-02,Pão de queijo,Pães,149,3.5,1.1,0
2024-10-02,Pão francês,Pães,597,0.9,0.3,0
2024-10-02,Pão na chapa,Lanches,88,6.0,1.5,0
2024-10-02,Sanduíche natural,Lanches,31,14.0,5.5,0
2024-10-02,Sonho,Doces,68,6.0,1.9,0
2024-10-02,Suco de laranja natural,Bebidas,155,7.65,3.0,1
2024-10-02,Torta de limão (fatia),Doces,25,11.0,3.5,0
2024-10-03,Baguete,Pães,52,8.0,2.6,0
2024-10-03,Bolo de cenoura (fatia),Doces,57,7.0,2.0,0
2024-10-03,Brigadeiro,Doces,115,3.0,0.9,0
2024-10-03,Coxinha,Salgados,136,7.5,2.3,0
2024-10-03,Croissant,Pães,57,7.0,2.4,0
2024-10-03,Empada de frango,Salgados,84,7.0,2.2,0
2024-10-03,Esfiha de carne,Salgados,64,6.5,2.0,0
2024-10-03,Misto quente,Lanches,65,9.0,3.0,0
2024-10-03,Pudim (fatia),Doces,32,10.0,3.2,0
2024-10-03,Pão de batata,Salgados,77,6.0,1.8,0
2024-10-03,Pão de forma caseiro,Pães,19,12.0,4.5,0
2024-10-03,Pão de queijo,Pães,194,3.5,1.1,0
2024-10-03,Pão francês,Pães,890,0.9,0.3,0
2024-10-03,Pão na chapa,Lanches,145,6.0,1.5,0
2024-10-03,Sanduíche natural,Lanches,31,14.0,5.5,0
2024-10-03,Sonho,Doces,47,6.0,1.9,0
2024-10-03,Suco de laranja natural,Bebidas,91,9.0,3.0,0
2024-10-03,Torta de limão (fatia),Doces,22,11.0,3.5,0
2024-10-04,Baguete,Pães,48,8.0,2.6,0
2024-10-04,Bolo de cenoura (fatia),Doces,43,7.0,2.0,0
2024-10-04,Brigadeiro,Doces,44,3.0,0.9,0
2024-10-04,Coxinha,Salgados,173,7.5,2.3,0
2024-10-04,Croissant,Pães,59,7.0,2.4,0
2024-10-04,Empada de frango,Salgados,70,7.0,2.2,0
2024-10-04,Esfiha de carne,Salgados,146,6.5,2.0,0
2024-10-04,Misto quente,Lanches,99,9.0,3.0,0
2024-10-04,Pudim (fatia),Doces,17,10.0,3.2,0
2024-10-04,Pão de batata,Salgados,59,6.0,1.8,0
2024-10-04,Pão de forma caseiro,Pães,20,12.0,4.5,0
2024-10-04,Pão de queijo,Pães,265,3.5,1.1,0
2024-10-04,Pão francês,Pães,1144,0.9,0.3,0
2024-10-04,Pão na chapa,Lanches,73,6.0,1.5,0
2024-10-04,Sanduíche natural,Lanches,33,14.0,5.5,0
2024-10-04,Sonho,Doces,26,6.0,1.9,0
2024-10-04,Suco de laranja natural,Bebidas,81,9.0,3.0,0
2024-10-04,Torta de limão (fatia),Doces,32,11.0,3.5,0
2024-10-05,Baguete,Pães,36,8.0,2.6,0
2024-10-05,Bolo de cenoura (fatia),Doces,79,7.0,2.0,0
2024-10-05,Brigadeiro,Doces,142,3.0,0.9,0
2024-10-05,Coxinha,Salgados,51,7.5,2.3,0
2024-10-05,Croissant,Pães,120,7.0,2.4,0
2024-10-05,Empada de frango,Salgados,37,7.0,2.2,0
2024-10-05,Esfiha de carne,Salgados,133,6.5,2.0,0
2024-10-05,Misto quente,Lanches,36,9.0,3.0,0
2024-10-05,Pudim (fatia),Doces,43,10.0,3.2,0
2024-10-05,Pão de batata,Salgados,40,5.1,1.8,1
2024-10-05,Pão de forma caseiro,Pães,45,12.0,4.5,0
2024-10-05,Pão de queijo,Pães,247,3.5,1.1,0
2024-10-05,Pão francês,Pães,905,0.9,0.3,0
2024-10-05,Pão na chapa,Lanches,174,6.0,1.5,0
2024-10-05,Sanduíche natural,Lanches,53,14.0,5.5,0
2024-10-05,Sonho,Doces,85,6.0,1.9,0
2024-10-05,Suco de laranja natural,Bebidas,54,9.0,3.0,0
2024-10-05,Torta de limão (fatia),Doces,66,11.0,3.5,0
2024-10-06,Baguete,Pães,72,8.0,2.6,0
2024-10-06,Bolo de cenoura (fatia),Doces,79,7.0,2.0,0
2024-10-06,Brigadeiro,Doces,97,3.0,0.9,0
2024-10-06,Coxinha,Salgados,63,7.5,2.3,0
2024-10-06,Croissant,Pães,73,7.0,2.4,0
2024-10-06,Empada de frango,Salgados,30,7.0,2.2,0
2024-10-06,Esfiha de carne,Salgados,86,6.5,2.0,0
2024-10-06,Misto quente,Lanches,50,9.0,3.0,0
2024-10-06,Pudim (fatia),Doces,30,10.0,3.2,0
2024-10-06,Pão de batata,Salgados,30,6.0,1.8,0
2024-10-06,Pão de forma caseiro,Pães,95,10.2,4.5,1
2024-10-06,Pão de queijo,Pães,394,3.5,1.1,0
2024-10-06,Pão francês,Pães,1987,0.76,0.3,1
2024-10-06,Pão na chapa,Lanches,156,6.0,1.5,0
2024-10-06,Sanduíche natural,Lanches,34,14.0,5.5,0
2024-10-06,Sonho,Doces,91,6.0,1.9,0
2024-10-06,Suco de laranja natural,Bebidas,109,9.0,3.0,0
2024-10-06,Torta de limão (fatia),Doces,37,11.0,3.5,0
2024-10-07,Baguete,Pães,41,8.0,2.6,0
2024-10-07,Bolo de cenoura (fatia),Doces,46,7.0,2.0,0
2024-10-07,Brigadeiro,Doces,41,3.0,0.9,0
2024-10-07,Coxinha,Salgados,86,7.5,2.3,0
2024-10-07,Croissant,Pães,59,7.0,2.4,0
2024-10-07,Empada de frango,Salgados,41,7.0,2.2,0
2024-10-07,Esfiha de carne,Salgados,78,6.5,2.0,0
2024-10-07,Misto quente,Lanches,77,9.0,3.0,0
2024-10-07,Pudim (fatia),Doces,29,10.0,3.2,0
2024-10-07,Pão de batata,Salgados,52,6.0,1.8,0
2024-10-07,Pão de forma caseiro,Pães,20,12.0,4.5,0
2024-10-07,Pão de queijo,Pães,145,3.5,1.1,0
2024-10-07,Pão francês,Pães,761,0.9,0.3,0
2024-10-07,Pão na chapa,Lanches,143,6.0,1.5,0
2024-10-07,Sanduíche natural,Lanches,36,14.0,5.5,0
2024-10-07,Sonho,Doces,57,6.0,1.9,0
2024-10-07,Suco de laranja natural,Bebidas,64,9.0,3.0,0
2024-10-07,Torta de limão (fatia),Doces,16,11.0,3.5,0
2024-10-08,Baguete,Pães,37,8.0,2.6,0
2024-10-08,Bolo de cenoura (fatia),Doces,37,7.0,2.0,0
2024-10-08,Brigadeiro,Doces,65,3.0,0.9,0
2024-10-08,Coxinha,Salgados,199,6.38,2.3,1
2024-10-08,Croissant,Pães,54,7.0,2.4,0
2024-10-08,Empada de frango,Salgados,63,7.0,2.2,0
2024-10-08,Esfiha de carne,Salgados,87,6.5,2.0,0
2024-10-08,Misto quente,Lanches,46,9.0,3.0,0
2024-10-08,Pudim (fatia),Doces,19,10.0,3.2,0
2024-10-08,Pão de batata,Salgados,76,6.0,1.8,0
2024-10-08,Pão de forma caseiro,Pães,25,12.0,4.5,0
2024-10-08,Pão de queijo,Pães,206,3.5,1.1,0
2024-10-08,Pão francês,Pães,1004,0.9,0.3,0
2024-10-08,Pão na chapa,Lanches,159,5.1,1.5,1
2024-10-08,Sanduíche natural,Lanches,47,11.9,5.5,1
2024-10-08,Sonho,Doces,55,6.0,1.9,0
2024-10-08,Suco de laranja natural,Bebidas,95,9.0,3.0,0
2024-10-08,Torta de limão (fatia),Doces,23,11.0,3.5,0
2024-10-09,Baguete,Pães,35,8.0,2.6,0
2024-10-09,Bolo de cenoura (fatia),Doces,62,7.0,2.0,0
2024-10-09,Brigadeiro,Doces,107,3.0,0.9,0
2024-10-09,Coxinha,Salgados,82,7.5,2.3,0
2024-10-09,Croissant,Pães,86,7.0,2.4,0
2024-10-09,Empada de frango,Salgados,37,7.0,2.2,0
2024-10-09,Esfiha de carne,Salgados,80,6.5,2.0,0
2024-10-09,Misto quente,Lanches,44,9.0,3.0,0
2024-10-09,Pudim (fatia),Doces,24,10.0,3.2,0
2024-10-09,Pão de batata,Salgados,77,5.1,1.8,1
2024-10-09,Pão de forma caseiro,Pães,14,12.0,4.5,0
2024-10-09,Pão de queijo,Pães,197,3.5,1.1,0
2024-10-09,Pão francês,Pães,968,0.9,0.3,0
2024-10-09,Pão na chapa,Lanches,181,5.1,1.5,1
2024-10-09,Sanduíche natural,Lanches,47,14.0,5.5,0
2024-10-09,Sonho,Doces,50,6.0,1.9,0
2024-10-09,Suco de laranja natural,Bebidas,73,9.0,3.0,0
2024-10-09,Torta de limão (fatia),Doces,17,11.0,3.5,0
2024-10-10,Baguete,Pães,43,8.0,2.6,0
2024-10-10,Bolo de cenoura (fatia),Doces,51,5.95,2.0,1
2024-10-10,Brigadeiro,Doces,100,3.0,0.9,0
2024-10-10,Coxinha,Salgados,92,7.5,2.3,0
2024-10-10,Croissant,Pães,77,7.0,2.4,0
2024-10-10,Empada de frango,Salgados,48,7.0,2.2,0
2024-10-10,Esfiha de carne,Salgados,64,6.5,2.0,0
2024-10-10,Misto quente,Lanches,111,9.0,3.0,0
2024-10-10,Pudim (fatia),Doces,26,10.0,3.2,0
2024-10-10,Pão de batata,Salgados,32,6.0,1.8,0
2024-10-10,Pão de forma caseiro,Pães,37,12.0,4.5,0
2024-10-10,Pão de queijo,Pães,152,3.5,1.1,0
2024-10-10,Pão francês,Pães,1061,0.9,0.3,0
2024-10-10,Pão na chapa,Lanches,114,6.0,1.5,0
2024-10-10,Sanduíche natural,Lanches,55,14.0,5.5,0
2024-10-10,Sonho,Doces,57,6.0,1.9,0
2024-10-10,Suco de laranja natural,Bebidas,75,9.0,3.0,0
2024-10-10,Torta de limão (fatia),Doces,18,11.0,3.5,0
2024-10-11,Baguete,Pães,46,8.0,2.6,0
2024-10-11,Bolo de cenoura (fatia),Doces,53,7.0,2.0,0
2024-10-11,Brigadeiro,Doces,75,3.0,0.9,0
2024-10-11,Coxinha,Salgados,98,7.5,2.3,0
2024-10-11,Croissant,Pães,108,5.95,2.4,1
2024-10-11,Empada de frango,Salgados,82,7.0,2.2,0
2024-10-11,Esfiha de carne,Salgados,125,6.5,2.0,0
2024-10-11,Misto quente,Lanches,96,9.0,3.0,0
2024-10-11,Pudim (fatia),Doces,35,10.0,3.2,0
2024-10-11,Pão de batata,Salgados,146,6.0,1.8,0
2024-10-11,Pão de forma caseiro,Pães,20,12.0,4.5,0
2024-10-11,Pão de queijo,Pães,162,3.5,1.1,0
2024-10-11,Pão francês,Pães,906,0.9,0.3,0
2024-10-11,Pão na chapa,Lanches,142,6.0,1.5,0
2024-10-11,Sanduíche natural,Lanches,48,14.0,5.5,0
2024-10-11,Sonho,Doces,66,6.0,1.9,0
2024-10-11,Suco de laranja natural,Bebidas,100,9.0,3.0,0
2024-10-11,Torta de limão (fatia),Doces,21,11.0,3.5,0
2024-10-12,Baguete,Pães,53,8.0,2.6,0
2024-10-12,Bolo de cenoura (fatia),Doces,51,7.0,2.0,0
2024-10-12,Brigadeiro,Doces,96,3.0,0.9,0
2024-10-12,Coxinha,Salgados,131,7.5,2.3,0
2024-10-12,Croissant,Pães,71,7.0,2.4,0
2024-10-12,Empada de frango,Salgados,39,7.0,2.2,0
2024-10-12,Esfiha de carne,Salgados,66,5.52,2.0,1
2024-10-12,Misto quente,Lanches,27,9.0,3.0,0
2024-10-12,Pudim (fatia),Doces,35,10.0,3.2,0
2024-10-12,Pão de batata,Salgados,34,6.0,1.8,0
2024-10-12,Pão de forma caseiro,Pães,31,12.0,4.5,0
2024-10-12,Pão de queijo,Pães,280,3.5,1.1,0
2024-10-12,Pão francês,Pães,1488,0.9,0.3,0
2024-10-12,Pão na chapa,Lanches,200,5.1,1.5,1
2024-10-12,Sanduíche natural,Lanches,37,14.0,5.5,0
2024-10-12,Sonho,Doces,48,6.0,1.9,0
2024-10-12,Suco de laranja natural,Bebidas,100,9.0,3.0,0
2024-10-12,Torta de limão (fatia),Doces,34,11.0,3.5,0
2024-10-13,Baguete,Pães,72,8.0,2.6,0
2024-10-13,Bolo de cenoura (fatia),Doces,53,7.0,2.0,0
2024-10-13,Brigadeiro,Doces,103,3.0,0.9,0
2024-10-13,Coxinha,Salgados,108,7.5,2.3,0
2024-10-13,Croissant,Pães,94,7.0,2.4,0
2024-10-13,Empada de frango,Salgados,62,7.0,2.2,0
2024-10-13,Esfiha de carne,Salgados,66,6.5,2.0,0
2024-10-13,Misto quente,Lanches,30,9.0,3.0,0
2024-10-13,Pudim (fatia),Doces,37,10.0,3.2,0
2024-10-13,Pão de batata,Salgados,41,6.0,1.8,0
2024-10-13,Pão de forma caseiro,Pães,39,12.0,4.5,0
2024-10-13,Pão de queijo,Pães,263,3.5,1.1,0
2024-10-13,Pão francês,Pães,1380,0.9,0.3,0
2024-10-13,Pão na chapa,Lanches,193,5.1,1.5,1
2024-10-13,Sanduíche natural,Lanches,59,11.9,5.5,1
2024-10-13,Sonho,Doces,42,6.0,1.9,0
2024-10-13,Suco de laranja natural,Bebidas,147,9.0,3.0,0
2024-10-13,Torta de limão (fatia),Doces,47,11.0,3.5,0
2024-10-14,Baguete,Pães,37,8.0,2.6,0
2024-10-14,Bolo de cenoura (fatia),Doces,21,7.0,2.0,0
2024-10-14,Brigadeiro,Doces,51,3.0,0.9,0
2024-10-14,Coxinha,Salgados,116,7.5,2.3,0
2024-10-14,Croissant,Pães,32,7.0,2.4,0
2024-10-14,Empada de frango,Salgados,78,7.0,2.2,0
2024-10-14,Esfiha de carne,Salgados,117,6.5,2.0,0
2024-10-14,Misto quente,Lanches,55,9.0,3.0,0
2024-10-14,Pudim (fatia),Doces,27,10.0,3.2,0
2024-10-14,Pão de batata,Salgados,83,6.0,1.8,0
2024-10-14,Pão de forma caseiro,Pães,29,10.2,4.5,1
2024-10-14,Pão de queijo,Pães,154,3.5,1.1,0
2024-10-14,Pão francês,Pães,1150,0.9,0.3,0
2024-10-14,Pão na chapa,Lanches,126,6.0,1.5,0
2024-10-14,Sanduíche natural,Lanches,73,11.9,5.5,1
2024-10-14,Sonho,Doces,28,6.0,1.9,0
2024-10-14,Suco de laranja natural,Bebidas,61,9.0,3.0,0
2024-10-14,Torta de limão (fatia),Doces,23,11.0,3.5,0
2024-10-15,Baguete,Pães,40,8.0,2.6,0
2024-10-15,Bolo de cenoura (fatia),Doces,50,7.0,2.0,0
2024-10-15,Brigadeiro,Doces,87,3.0,0.9,0
2024-10-15,Coxinha,Salgados,89,7.5,2.3,0
2024-10-15,Croissant,Pães,73,7.0,2.4,0
2024-10-15,Empada de frango,Salgados,71,7.0,2.2,0
2024-10-15,Esfiha de carne,Salgados,62,6.5,2.0,0
2024-10-15,Misto quente,Lanches,78,7.65,3.0,1
2024-10-15,Pudim (fatia),Doces,25,10.0,3.2,0
2024-10-15,Pão de batata,Salgados,83,6.0,1.8,0
2024-10-15,Pão de forma caseiro,Pães,22,12.0,4.5,0
2024-10-15,Pão de queijo,Pães,120,3.5,1.1,0
2024-10-15,Pão francês,Pães,1194,0.9,0.3,0
2024-10-15,Pão na chapa,Lanches,105,6.0,1.5,0
2024-10-15,Sanduíche natural,Lanches,32,14.0,5.5,0
2024-10-15,Sonho,Doces,35,6.0,1.9,0
2024-10-15,Suco de laranja natural,Bebidas,81,9.0,3.0,0
2024-10-15,Torta de limão (fatia),Doces,9,11.0,3.5,0
2024-10-16,Baguete,Pães,41,8.0,2.6,0
2024-10-16,Bolo de cenoura (fatia),Doces,63,7.0,2.0,0
2024-10-16,Brigadeiro,Doces,61,3.0,0.9,0
2024-10-16,Coxinha,Salgados,205,6.38,2.3,1
2024-10-16,Croissant,Pães,57,7.0,2.4,0
2024-10-16,Empada de frango,Salgados,77,7.0,2.2,0
2024-10-16,Esfiha de carne,Salgados,109,6.5,2.0,0
2024-10-16,Misto quente,Lanches,51,9.0,3.0,0
2024-10-16,Pudim (fatia),Doces,21,10.0,3.2,0
2024-10-16,Pão de batata,Salgados,82,6.0,1.8,0
2024-10-16,Pão de forma caseiro,Pães,35,12.0,4.5,0
2024-10-16,Pão de queijo,Pães,209,3.5,1.1,0
2024-10-16,Pão francês,Pães,749,0.9,0.3,0
2024-10-16,Pão na chapa,Lanches,79,6.0,1.5,0
2024-10-16,Sanduíche natural,Lanches,87,14.0,5.5,0
2024-10-16,Sonho,Doces,47,6.0,1.9,0
2024-10-16,Suco de laranja natural,Bebidas,63,9.0,3.0,0
2024-10-16,Torta de limão (fatia),Doces,19,9.35,3.5,1
2024-10-17,Baguete,Pães,45,8.0,2.6,0
2024-10-17,Bolo de cenoura (fatia),Doces,50,7.0,2.0,0
2024-10-17,Brigadeiro,Doces,111,3.0,0.9,0
2024-10-17,Coxinha,Salgados,143,7.5,2.3,0
2024-10-17,Croissant,Pães,76,7.0,2.4,0
2024-10-17,Empada de frango,Salgados,31,7.0,2.2,0
2024-10-17,Esfiha de carne,Salgados,128,6.5,2.0,0
2024-10-17,Misto quente,Lanches,119,9.0,3.0,0
2024-10-17,Pudim (fatia),Doces,17,10.0,3.2,0
2024-10-17,Pão de batata,Salgados,80,6.0,1.8,0
2024-10-17,Pão de forma caseiro,Pães,38,10.2,4.5,1
2024-10-17,Pão de queijo,Pães,154,3.5,1.1,0
2024-10-17,Pão francês,Pães,832,0.9,0.3,0
2024-10-17,Pão na chapa,Lanches,95,6.0,1.5,0
2024-10-17,Sanduíche natural,Lanches,63,14.0,5.5,0
2024-10-17,Sonho,Doces,39,6.0,1.9,0
2024-10-17,Suco de laranja natural,Bebidas,61,9.0,3.0,0
2024-10-17,Torta de limão (fatia),Doces,14,11.0,3.5,0
2024-10-18,Baguete,Pães,39,8.0,2.6,0
2024-10-18,Bolo de cenoura (fatia),Doces,29,7.0,2.0,0
2024-10-18,Brigadeiro,Doces,84,3.0,0.9,0
2024-10-18,Coxinha,Salgados,131,7.5,2.3,0
2024-10-18,Croissant,Pães,74,7.0,2.4,0
2024-10-18,Empada de frango,Salgados,79,7.0,2.2,0
2024-10-18,Esfiha de carne,Salgados,52,6.5,2.0,0
2024-10-18,Misto quente,Lanches,107,9.0,3.0,0
2024-10-18,Pudim (fatia),Doces,13,10.0,3.2,0
2024-10-18,Pão de batata,Salgados,159,5.1,1.8,1
2024-10-18,Pão de forma caseiro,Pães,11,12.0,4.5,0
2024-10-18,Pão de queijo,Pães,101,3.5,1.1,0
2024-10-18,Pão francês,Pães,797,0.9,0.3,0
2024-10-18,Pão na chapa,Lanches,97,6.0,1.5,0
2024-10-18,Sanduíche natural,Lanches,35,14.0,5.5,0
2024-10-18,Sonho,Doces,70,6.0,1.9,0
2024-10-18,Suco de laranja natural,Bebidas,63,9.0,3.0,0
2024-10-18,Torta de limão (fatia),Doces,38,11.0,3.5,0
2024-10-19,Baguete,Pães,30,8.0,2.6,0
2024-10-19,Bolo de cenoura (fatia),Doces,54,7.0,2.0,0
2024-10-19,Brigadeiro,Doces,170,3.0,0.9,0
2024-10-19,Coxinha,Salgados,108,7.5,2.3,0
2024-10-19,Croissant,Pães,65,7.0,2.4,0
2024-10-19,Empada de frango,Salgados,73,7.0,2.2,0
2024-10-19,Esfiha de carne,Salgados,61,6.5,2.0,0
2024-10-19,Misto quente,Lanches,39,9.0,3.0,0
2024-10-19,Pudim (fatia),Doces,38,10.0,3.2,0
2024-10-19,Pão de batata,Salgados,47,6.0,1.8,0
2024-10-19,Pão de forma caseiro,Pães,38,12.0,4.5,0
2024-10-19,Pão de queijo,Pães,214,3.5,1.1,0
2024-10-19,Pão francês,Pães,1032,0.9,0.3,0
2024-10-19,Pão na chapa,Lanches,126,6.0,1.5,0
2024-10-19,Sanduíche natural,Lanches,93,11.9,5.5,1
2024-10-19,Sonho,Doces,65,6.0,1.9,0
2024-10-19,Suco de laranja natural,Bebidas,82,9.0,3.0,0
2024-10-19,Torta de limão (fatia),Doces,31,11.0,3.5,0
2024-10-20,Baguete,Pães,84,8.0,2.6,0
2024-10-20,Bolo de cenoura (fatia),Doces,68,7.0,2.0,0
2024-10-20,Brigadeiro,Doces,170,3.0,0.9,0
